1902,3366,slum,345,0,0,0,38265,20590
1643,1633,slum,790,0,1,0,41575,45703
3814,2540,slum,306,0,0,0,18539,18568
174,2251,slum,211,0,0,0,18847,16218
3574,2420,slum,505,0,1,0,3278,24855
142,2528,slum,4793,0,1,0,48445,3096
917,924,slum,2027,0,0,0,37367,48352
1830,1417,slum,0,0,0,0,39648,14347
3964,1851,middle,0,0,1,0,30932,28402
1237,183,slum,995,0,1,0,47245,14634
396,1354,slum,502,0,0,0,16772,23134
1718,2127,slum,4142,0,0,0,38102,5243
710,2649,slum,2013,0,1,0,38678,2510
11,2149,slum,2584,0,1,0,42293,37821
673,2397,slum,20,0,1,0,47880,21238
1692,1961,slum,0,0,0,0,39185,16951
316,1710,slum,2188,0,0,0,4112,10651
2934,2585,slum,3888,0,1,0,22277,5095
446,959,slum,3912,0,1,0,379,49060
2922,3772,slum,319,0,1,0,9270,39745
1198,1860,slum,0,0,0,0,18012,28592
3446,2284,slum,1672,0,0,0,49800,22135
3718,2969,middle,4140,0,1,0,29489,6887
2101,3307,slum,3730,0,1,0,15698,36898
3038,858,slum,248,0,0,0,40311,42531
632,2310,slum,2144,0,1,0,7066,35106
2105,422,slum,0,0,0,0,15440,12207
1105,2812,slum,2666,0,1,0,25114,49180
1496,346,slum,1183,0,1,0,35260,31050
964,951,slum,4364,0,0,0,10997,7864
4329,1754,slum,1505,0,1,0,21519,3609
66,2150,slum,4646,0,0,0,47997,24293
1276,2047,slum,1403,0,0,0,32102,41670
3249,707,slum,704,0,0,0,20081,41923
250,629,slum,181,0,1,0,38463,7865
924,3021,slum,1630,0,0,0,886,45792
1247,756,slum,0,0,0,0,4745,27520
38,158,slum,1346,0,1,0,15485,47245
4403,1368,slum,577,0,1,0,12994,1692
2399,2958,slum,1083,0,0,0,34108,11460
2547,1551,slum,116,0,0,0,28269,10828
1682,1217,slum,1692,0,0,0,5913,46899
345,735,slum,1649,0,1,0,2104,26271
526,1025,middle,737,0,1,0,4457,6303
2539,1905,middle,11,0,0,0,818,503
1288,1027,slum,1282,0,0,0,45439,47902
89,1301,slum,607,0,0,0,37745,48130
3185,2706,slum,1062,0,1,0,30310,23372
770,1013,slum,41,0,0,0,13995,10962
1790,1527,slum,0,0,0,0,34424,42600
1117,2847,middle,2493,0,1,0,111,27869
2308,112,middle,2493,0,0,0,26338,6350
2354,2664,slum,915,0,1,0,30651,13766
1606,4818,slum,2790,0,0,0,19922,33011
281,4038,slum,3749,0,0,0,20673,44726
1304,11,slum,3466,0,0,0,13164,45085
2154,2215,slum,4137,0,1,0,44594,31416
2697,1068,slum,2913,0,1,0,24822,42105
3505,1976,slum,4214,0,1,0,38382,47228
1295,3584,slum,4950,0,1,0,18365,10113
576,890,slum,0,0,1,0,48662,40283
3100,1981,slum,842,0,1,0,39498,28521
4646,1924,slum,628,0,0,0,23742,43056
712,2383,slum,1453,0,0,0,41342,27138
578,1429,slum,0,0,1,0,15906,31807
1921,2672,slum,576,0,1,0,8510,31498
690,3455,slum,2651,0,0,0,3601,23650
82,681,slum,710,0,0,0,4993,49009
1916,1059,slum,4082,0,0,0,19077,37411
1419,1856,slum,2767,0,1,0,36204,14752
1352,26,slum,60,0,0,0,34530,29639
169,1088,slum,4425,0,0,0,48111,40852
4296,1575,slum,4975,0,0,0,28915,5045
688,1881,slum,3519,0,0,0,47112,36668
1704,585,slum,2608,0,0,0,22579,47675
1755,770,slum,243,0,1,0,19765,19120
3222,105,slum,0,0,1,0,36748,46225
2221,1946,slum,2561,0,1,0,33784,37079
874,3108,slum,3639,0,1,0,8008,40410
1080,1419,middle,1829,0,1,0,42953,6163
1195,1588,slum,632,0,1,0,40561,35213
560,1905,slum,605,0,0,0,47891,13153
2400,3086,middle,0,0,1,0,47938,29583
583,3928,slum,2463,0,0,0,35090,25429
612,2782,middle,2392,0,0,0,40545,9898
3532,697,slum,1167,0,0,0,29306,36239
17,3895,slum,103,0,0,0,19084,21217
1611,2504,slum,3352,0,1,0,26101,24436
150,2581,slum,2321,0,1,0,27055,41121
2070,842,slum,1135,0,0,0,47965,49385
3181,449,slum,4059,0,0,0,26955,13278
1169,1092,slum,2669,0,1,0,42330,46881
2566,141,slum,4957,0,0,0,45819,11278
1661,3318,slum,2904,0,1,0,8527,36426
1620,1844,slum,3143,0,0,0,18964,41884
3572,3191,slum,2560,0,0,0,48940,27560
206,1202,slum,3370,0,1,0,43892,7164
3550,3374,slum,0,0,1,0,24465,28007
705,4276,slum,4420,0,1,0,7482,47019
1232,359,slum,4527,0,1,0,41622,33252
905,470,slum,2365,0,0,0,40898,44845
566,4472,slum,2043,0,0,0,1827,34139
380,1006,slum,2878,0,1,0,27573,25206
1867,1553,slum,0,0,1,0,31629,2105
1507,4466,slum,0,0,1,0,31559,25167
2655,343,slum,4960,0,0,0,16780,1921
2519,838,slum,1431,0,0,0,12373,38619
19,1187,slum,4502,0,0,0,11712,49754
2697,1077,slum,1785,0,0,0,38319,40879
3300,650,slum,4185,0,1,0,3027,28612
4318,720,slum,0,0,1,0,46418,7546
152,1240,slum,2069,0,0,0,8323,13826
174,702,slum,1324,0,0,0,34762,46389
500,4655,slum,1128,0,0,0,18577,9123
3944,2602,slum,0,0,1,0,46713,10226
2019,2261,slum,1530,0,0,0,8635,19501
2045,385,slum,835,0,0,0,625,43844
116,1086,slum,727,0,1,0,27883,22052
1928,3956,slum,2970,0,0,0,629,14514
3283,1724,slum,4173,0,0,0,14622,8169
3331,608,slum,2819,0,1,0,36740,433
1413,2235,slum,1606,0,0,0,43728,31209
2966,2572,slum,4911,0,0,0,45696,19527
433,3764,slum,2995,0,0,0,7222,45357
614,1647,slum,1125,0,1,0,31963,44145
3044,1299,slum,3581,0,0,0,30067,28081
3250,2469,slum,2643,0,1,0,11956,22102
1368,419,slum,176,0,0,0,16457,35754
784,2697,slum,1623,0,0,0,41101,18572
1787,2476,slum,1773,0,1,0,47085,4070
1457,271,slum,0,0,1,0,18557,33296
649,580,slum,0,0,1,0,28019,33297
810,813,slum,2760,0,0,0,27782,786
2687,3217,slum,101,0,0,0,29003,42571
3000,3823,slum,3236,0,0,0,27070,21985
1664,1229,slum,1118,0,1,0,7152,15861
2114,270,slum,4791,0,1,0,28542,46598
1493,2273,slum,2045,0,1,0,40435,43917
1626,1671,slum,1351,0,0,0,7362,8597
3685,3639,slum,2360,0,0,0,26509,48743
1535,551,slum,2244,0,0,0,7398,33636
2234,4322,slum,2347,0,0,0,8723,39935
623,3167,slum,3334,0,1,0,7335,39542
2762,2376,slum,97,0,0,0,11422,6573
369,785,slum,621,0,1,0,7093,1760
26,80,slum,663,0,0,0,22111,11284
947,805,slum,1518,0,0,0,32387,35644
641,766,slum,4294,0,0,0,8845,16354
3223,1737,slum,1249,0,0,0,46247,48583
2788,4592,slum,4687,0,1,0,20410,28215
621,889,slum,3658,0,0,0,8161,6797
472,204,slum,3785,0,0,0,13866,23487
609,663,slum,2806,0,0,0,25327,28198
179,503,slum,2445,0,1,0,22763,45981
2573,777,slum,0,0,1,0,47415,15004
33,2204,slum,120,0,0,0,37945,48358
3023,584,slum,4453,0,0,0,637,11447
925,1332,slum,1453,0,1,0,2203,27280
1819,3733,middle,3954,0,1,0,22994,41496
1823,484,slum,980,0,1,0,7310,41912
2411,463,slum,4505,0,0,0,22439,21643
2583,816,slum,1132,0,1,0,45323,35968
3297,1182,slum,4631,0,1,0,11361,11273
2479,2832,slum,161,0,0,0,44676,22834
1822,369,slum,2017,0,1,0,14625,24394
1742,2783,slum,3066,0,1,0,47664,27699
2207,3078,slum,242,0,0,0,27025,8577
3289,3231,slum,2689,0,0,0,8062,40749
4208,2150,slum,0,0,1,0,6816,40063
40,1751,slum,0,0,1,0,3703,5113
584,344,slum,1245,0,1,0,47528,48073
1315,2080,slum,894,0,1,0,10844,39662
2656,58,slum,0,0,1,0,40426,41525
1871,2287,slum,2696,0,0,0,27527,47877
3742,1968,slum,2894,0,1,0,31367,5324
2887,1677,slum,687,0,0,0,21632,47971
2082,1050,slum,35,0,1,0,17238,18461
901,470,middle,2864,0,1,0,41922,39941
4018,2693,middle,0,0,1,0,29795,7291
898,3492,slum,4826,0,0,0,31913,27928
2224,3178,slum,1422,0,1,0,28233,49386
1645,3062,slum,2201,0,0,0,13277,41287
2363,950,slum,4577,0,0,0,32500,49914
1437,2018,slum,3131,0,1,0,15413,24929
1627,2321,slum,644,0,0,0,39002,1693
737,3875,slum,2597,0,1,0,30814,10656
350,4819,slum,0,0,1,0,38695,22641
1774,1855,slum,1725,0,0,0,16792,25716
2171,1799,slum,2384,0,0,0,38895,33634
2968,2313,slum,1034,0,1,0,11811,965
2860,629,slum,976,0,0,0,16553,28824
4608,3080,slum,3711,0,0,0,25270,27687
1291,1283,slum,1414,0,0,0,29407,463
60,4473,middle,886,0,0,0,47828,31265
386,2293,middle,1896,0,0,0,21354,36748
3069,4001,middle,4027,0,1,0,14735,42069
881,1913,middle,4700,0,1,0,17382,35886
2394,2561,slum,2672,0,1,0,39353,45778
2238,1042,slum,902,0,1,0,8479,37616
2160,2896,middle,3284,0,0,0,30313,22889
3948,2570,slum,3278,0,0,0,26440,11129
2134,1078,slum,643,0,0,0,26402,11476
2073,86,slum,4784,0,0,0,22700,12345
3315,4164,slum,365,0,0,0,18254,31018
4234,1208,slum,0,0,0,0,38055,48047
143,602,slum,773,0,0,0,34695,547
616,3661,middle,3397,0,1,0,48900,2504
2405,1603,slum,1133,0,0,0,25684,43529
2698,2816,slum,3817,0,0,0,24836,42646
40,1662,slum,584,0,0,0,42474,11607
1280,904,slum,2603,0,1,0,11229,22943
1979,733,middle,35,0,0,0,9011,21236
816,3223,slum,1304,0,0,0,3291,35630
1247,2345,middle,738,0,1,0,37177,8874
2302,2066,slum,3277,0,1,0,4719,15186
1605,1602,slum,349,0,0,0,31473,43
1178,3035,slum,3159,0,1,0,6252,16643
1711,335,slum,3499,0,1,0,2143,42864
439,2896,slum,0,0,0,0,30206,19299
2159,1476,slum,2478,0,1,0,48307,32223
2084,1682,slum,1232,0,1,0,8745,17218
2346,1616,slum,451,0,0,0,15002,49058
3363,1635,slum,812,0,1,0,26259,45921
274,1514,slum,3711,0,0,0,45798,9156
1638,3099,slum,3023,0,1,0,32531,38538
2659,866,slum,1584,0,0,0,37114,5802
2501,3037,slum,0,0,1,0,40231,44423
2182,2214,slum,3553,0,1,0,27331,23843
364,86,slum,3870,0,1,0,44668,30148
597,896,slum,2587,0,1,0,18531,17869
2559,1532,slum,0,0,1,0,23769,32400
991,2864,slum,1563,0,1,0,26389,32553
1979,2037,slum,3762,0,0,0,35007,16430
1970,2469,slum,4457,0,1,0,10103,31603
1041,2203,slum,3601,0,0,0,12093,32527
1079,1406,slum,3284,0,0,0,44221,48688
1840,126,slum,1813,0,0,0,37028,3119
823,1932,slum,2012,0,1,0,7061,27439
915,3259,slum,2118,0,0,0,3474,28442
2357,3882,middle,995,0,0,0,42974,48222
3710,2067,slum,0,0,1,0,11491,24338
1397,960,slum,2811,0,1,0,32518,42818
3888,3776,slum,1705,0,0,0,38351,21073
904,2327,slum,351,0,1,0,4705,29758
114,880,slum,3591,0,1,0,25589,6025
3443,1423,slum,1466,0,1,0,38068,39665
327,1481,slum,4949,0,1,0,31537,27637
3639,2494,slum,887,0,0,0,1692,30595
2345,3397,slum,3396,0,0,0,35599,36790
1866,2855,slum,421,0,1,0,23309,24077
1192,169,slum,4675,0,1,0,41767,21647
2936,2544,slum,1734,0,0,0,14261,5595
380,315,slum,4095,0,0,0,802,30407
1827,2020,slum,0,0,1,0,49267,15407
2410,1822,slum,2479,0,0,0,34365,17342
2485,2233,slum,772,0,0,0,29116,21585
583,540,middle,4210,0,0,0,39667,906
425,350,slum,0,0,0,0,1040,43985
2091,647,slum,4542,0,0,0,2321,22969
788,1695,slum,1773,0,0,0,346,46995
3146,1581,middle,2361,0,1,0,3913,23086
4224,2384,slum,3434,0,0,0,5965,30582
418,4800,slum,3290,0,1,0,9960,41785
2385,389,slum,2028,0,1,0,27837,10740
1907,3423,middle,2415,0,0,0,320,2842
2441,77,slum,320,0,1,0,41809,21448
2918,1017,slum,2757,0,0,0,48290,16439
641,2317,slum,0,0,0,0,48758,19419
385,3546,slum,844,0,0,0,12759,33689
45,1445,slum,736,0,1,0,35751,49832
1544,1704,slum,2480,0,1,0,15598,10249
1196,3484,slum,1096,0,1,0,15688,41825
59,531,middle,4125,0,0,0,27345,7168
1659,586,slum,4524,0,0,0,19782,15852
2667,4441,slum,3646,0,1,0,25128,10576
3986,2598,slum,3335,0,1,0,44759,45224
2066,248,middle,517,0,0,0,8183,46705
454,2240,slum,4728,0,0,0,10436,20786
1724,906,slum,3434,0,0,0,49554,26133
3785,2194,middle,2262,0,1,0,8367,38325
1848,447,slum,0,0,0,0,20230,13429
1467,359,slum,3246,0,0,0,31403,15203
1993,1125,slum,2549,0,0,0,48129,6195
2081,4072,slum,0,0,1,0,40228,42348
2824,596,slum,598,0,1,0,6525,31678
895,2739,slum,3623,0,1,0,20735,8964
378,1167,slum,2148,0,1,0,2949,5685
1572,3218,slum,2934,0,1,0,45500,23626
293,1740,slum,4009,0,0,0,31024,5906
2491,2139,slum,658,0,1,0,22580,34109
1517,1701,slum,3964,0,1,0,1248,39365
1922,1755,middle,2014,0,1,0,5601,18983
1438,1647,slum,846,0,1,0,37075,48784
1411,1808,slum,203,0,0,0,18582,15280
536,73,slum,1812,0,1,0,44109,35871
2359,3795,slum,2474,0,0,0,9939,26069
2543,1387,middle,0,0,0,0,43726,16791
4603,3142,middle,4688,0,0,0,49084,18649
697,21,slum,4679,0,0,0,2294,20761
103,3153,slum,4276,0,0,0,17960,32779
609,2831,slum,440,0,0,0,3314,8293
975,4204,slum,0,0,1,0,15417,563
3911,245,slum,1538,0,1,0,23296,33266
287,2440,slum,4326,0,1,0,35397,31555
2501,1237,slum,0,0,1,0,37076,33569
3343,311,slum,1184,0,0,0,15973,22516
841,898,slum,0,0,0,0,46682,48869
4087,3074,slum,3430,0,1,0,23968,8344
2104,769,slum,4022,0,0,0,531,40777
3380,4830,slum,2209,0,1,0,33250,42051
749,4415,slum,4266,0,1,0,5404,22716
1208,860,slum,0,0,0,0,11333,47481
2400,4241,slum,2558,0,0,0,8322,36908
971,2476,slum,0,0,0,0,9205,24011
3344,759,slum,2583,0,1,0,31438,31533
2987,2261,slum,1916,0,0,0,20826,2101
829,3061,slum,4817,0,0,0,3959,12895
8,282,slum,4032,0,1,0,44374,29676
1255,3139,slum,0,0,1,0,15769,37557
474,1186,slum,2226,0,1,0,21214,32390
891,615,slum,3164,0,1,0,45488,17865
4376,102,slum,464,0,0,0,44662,4632
2782,978,slum,1441,0,0,0,11222,5970
1901,2064,slum,4523,0,0,0,24005,40564
3536,275,middle,800,0,0,0,48130,8776
4765,1034,slum,3169,0,0,0,31039,6285
862,2893,middle,0,0,1,0,6210,36160
542,829,slum,445,0,0,0,24788,40078
195,1430,slum,1974,0,0,0,21331,45300
94,534,middle,2593,0,1,0,26373,9181
1823,3782,slum,2165,0,1,0,13809,21846
898,259,slum,4979,0,0,0,35161,230
2149,97,slum,2686,0,0,0,16391,40388
1302,2556,slum,0,0,1,0,17606,14791
756,75,slum,1957,0,1,0,45206,5932
1585,1984,slum,358,0,0,0,37652,28048
831,1979,slum,3680,0,0,0,33636,46360
4923,10,slum,458,0,1,0,27560,36256
560,2542,slum,2368,0,1,0,39287,6233
1413,39,middle,1351,0,0,0,28452,14326
1339,394,slum,2599,0,0,0,1111,25636
656,959,slum,4309,0,0,0,22478,30509
1129,688,slum,4422,0,1,0,22559,827
2622,1467,slum,534,0,1,0,12263,23988
151,1430,slum,655,0,0,0,11249,10997
2630,3304,slum,1640,0,0,0,44178,28622
1752,1948,middle,3835,0,1,0,45831,10607
3585,3202,slum,2916,0,1,0,3041,36221
3417,490,slum,847,0,0,0,34005,25929
1318,483,slum,232,0,0,0,33362,6520
2123,2185,slum,2214,0,0,0,1362,4598
1915,1806,middle,3954,0,0,0,36429,498
3544,3855,slum,4531,0,1,0,30091,19222
3464,2383,slum,342,0,0,0,17385,24014
989,2607,slum,0,0,0,0,40432,11743
887,2482,slum,3329,0,0,0,42108,34982
526,2839,slum,1777,0,0,0,13593,35873
50,1302,slum,3551,0,0,0,18893,39488
2074,1776,slum,3661,0,0,0,28503,38755
1197,4882,slum,673,0,1,0,25110,29907
3111,1012,slum,4797,0,0,0,8463,49254
1427,3147,slum,3091,0,0,0,28779,10652
99,2556,slum,2401,0,0,0,17362,44704
3309,2681,slum,3976,0,0,0,36932,19667
2535,1411,slum,3564,0,1,0,4402,1169
1433,3355,slum,4197,0,0,0,15749,38716
480,2468,slum,1474,0,0,0,35885,10361
83,238,slum,0,0,0,0,33736,30880
2670,1885,slum,2980,0,1,0,194,12081
310,4351,slum,4030,0,1,0,9157,4698
2047,2427,slum,2801,0,0,0,15007,21190
576,960,slum,2875,0,1,0,4332,21024
695,2552,slum,0,0,0,0,45159,13130
3123,4035,slum,3906,0,0,0,23441,37295
380,4387,slum,4885,0,1,0,13183,2964
142,64,slum,583,0,1,0,30132,48581
2790,3423,slum,381,0,1,0,22845,23521
1225,2084,slum,3765,0,1,0,21153,7785
4027,3202,slum,3468,0,1,0,717,9981
2657,3463,slum,2839,0,0,0,23119,21186
2872,3919,slum,719,0,1,0,15173,39601
3176,3850,slum,0,0,0,0,4937,9399
266,2651,slum,462,0,1,0,26992,547
593,923,slum,3798,0,0,0,31583,40632
905,466,slum,2141,0,0,0,3,38718
4181,653,slum,3739,0,0,0,28525,22293
1709,1804,slum,1928,0,0,0,38795,8484
2227,2286,slum,2294,0,1,0,15292,14459
2089,3308,slum,2123,0,1,0,33817,30220
1368,1313,slum,2649,0,1,0,15942,23013
1299,2583,slum,857,0,0,0,26137,8958
180,3358,slum,672,0,1,0,7097,3256
2656,974,slum,3695,0,0,0,34743,12373
738,2542,slum,3476,0,0,0,36472,13522
1341,26,slum,2225,0,1,0,40889,18254
2195,1391,slum,1355,0,1,0,45534,21929
450,2411,slum,3200,0,1,0,2691,13928
1855,3931,slum,0,0,0,0,32347,40237
2443,715,slum,4250,0,1,0,43703,49598
877,1326,slum,1116,0,0,0,8340,3979
1687,2149,slum,2576,0,1,0,8144,28942
2810,2200,slum,952,0,1,0,9064,34767
1828,2873,slum,1164,0,1,0,12714,24974
1007,2197,slum,1274,0,1,0,47194,881
664,646,slum,1973,0,0,0,19659,17919
90,2345,slum,1388,0,0,0,28037,8874
3194,1416,slum,4913,0,1,0,35538,25004
303,48,slum,2825,0,0,0,7258,174
648,1524,slum,2,0,1,0,11065,2536
60,3856,slum,379,0,0,0,6285,9709
136,2876,slum,753,0,0,0,23130,47782
3114,1069,slum,4707,0,0,0,38683,34040
