751410,2865562,middle,357414,1,1,94036.2,907681,1851724
624756,1617078,middle,396633,1,1,0,193492,510867
320345,2531307,middle,110301,2,1,16376.4,519382,1633426
364062,1392766,middle,0,2,1,0,51674,1182842
595685,2490025,middle,0,2,1,12071.35,491427,839729
408841,2213550,middle,0,3,2,8675.95,423519,1180507
485379,2853636,middle,367725,2,2,0,137772,1810161
554038,1027726,middle,61047,1,2,18720.8,531104,552192
583516,1504045,middle,0,3,2,65772.4,766362,1629657
340099,2590208,middle,268710,3,2,1347.15,276943,771474
476073,2371228,middle,19536,3,2,63857.0,756785,1141900
628324,1809935,middle,918,1,1,27498.8,574994,1255355
339720,2447628,middle,0,3,2,8690.18493459,725815,838144
571687,2097154,middle,279786,1,3,38545.4,630227,1430487
422881,3315392,middle,0,3,3,37478.8,624894,478890
518087,1137952,middle,0,2,1,0,485860,884259
267612,1455563,middle,0,2,1,5243.5,354870,1874188
241836,2290425,middle,14271,1,1,0,102930,481882
400718,3521264,middle,93567,3,1,18167.4,528337,1417637
283063,878679,middle,286413,1,1,0,213901,991549
791039,3158004,middle,298482,3,1,51932.2,697161,616667
567876,1980967,middle,0,1,1,33213.2,603566,1912214
649472,3242853,middle,0,1,3,40579.4,640397,966211
180227,1029551,middle,0,2,1,91527.0,895135,1199934
629667,1568513,middle,443778,1,2,0,69885,1192237
397484,1173368,middle,67464,3,1,0,195510,939904
532974,2926122,middle,341526,1,2,0,187230,1390278
335470,2988990,middle,369354,3,1,268.212493653,728922,1928748
425326,1831460,middle,137310,3,1,87779.2,876396,930215
440086,851030,middle,391842,1,1,1704.85,284097,579446
703159,1017449,middle,11472,3,2,20615.0,540575,1119786
392726,824638,middle,384354,2,1,85944.2,867221,1816916
575919,3133309,middle,400602,3,3,10387.8,457756,883458
812453,2223795,middle,308667,3,2,102552.8,950264,1619887
212425,1702525,middle,0,2,3,89466.2,884831,682868
504273,1683893,middle,0,3,1,0,191818,1410320
558449,2561357,middle,0,1,2,34974.6,612373,1776931
676556,3451812,middle,347316,2,3,10361.6272728,976916,1139258
646172,2734389,middle,215379,2,3,106289.6,968948,1987543
544245,2238671,middle,312420,3,2,2655.5,303110,670791
279382,2713701,middle,182601,1,3,24722.2,561111,605257
376202,3342202,middle,0,1,1,16303.6,519018,808733
157040,1616010,middle,375696,3,3,9029.02969787,797096,1110129
313908,1011020,middle,0,3,1,1400.7,278014,1304359
168120,1712953,middle,0,3,1,41194.0,643470,1615318
684324,2077621,middle,380178,3,3,6719.55,384391,1147386
483385,2317767,middle,0,2,3,30716.4,591082,917615
684322,1060810,middle,328662,1,2,72037.0,797685,940421
516895,1792100,middle,174,1,1,81120.6,843103,615524
171964,1639959,middle,420573,3,3,81072.2,842861,1541414
630714,1017891,middle,444759,1,3,84981.2,862406,1261365
446536,2508679,middle,0,3,2,71570.0,795350,868166
274111,2733833,middle,0,3,3,36167.6,618338,1196778
272030,3480163,middle,0,2,1,0,56594,940143
777954,2348435,middle,0,2,1,44443.0,659715,1692954
443203,1607765,middle,196314,1,2,7931.18577263,767242,1181546
275036,712067,middle,432252,1,3,0,327329,1538557
526936,2718314,middle,54291,2,1,22502.0,550010,1266014
665753,1327144,middle,203901,3,2,566.95,261339,915375
502160,1818547,middle,0,3,1,230.392616383,566728,1505354
287725,2455266,middle,0,3,3,42700.4,651002,755446
542366,3185380,middle,91302,1,3,5903.06468691,751508,1947126
605845,2186580,middle,186357,2,2,34094.0,607970,1489717
424682,2258962,middle,96114,2,3,0,246314,1101174
614274,916868,middle,215445,3,1,0,66756,1240313
358740,2845918,middle,309054,3,2,70686.4,790932,1389772
594570,2263300,middle,0,2,2,1714.76326315,284340,750176
233841,795342,middle,398616,3,2,23477.4,554887,663727
248619,2582323,middle,0,3,1,93338.2,904191,765157
598777,2214020,middle,0,2,2,30326.2,589131,1530611
312712,2574535,middle,22887,1,1,0,201886,1505212
280513,2530469,middle,183471,3,1,0,110504,1820660
573364,3032903,middle,205851,3,1,11953.3,489066,495166
398044,2599564,middle,0,2,2,103332.2,954161,489695
638465,3314243,middle,0,2,1,28463.8,579819,910988
342390,2811293,middle,204846,3,3,0,243252,1542826
670430,3394725,middle,0,2,2,100333.2,939166,1424622
516408,728669,middle,0,3,2,15011.0,512555,1866541
181836,3800979,middle,0,2,1,0,45062,920347
609270,1138088,middle,0,2,2,28260.0,578800,490895
300107,3349768,middle,0,3,1,0,205912,1033979
568104,2258874,middle,0,2,1,53486.6,704933,926474
763305,1607658,middle,166953,3,1,13630.6,505653,1852291
655364,2248707,middle,0,3,1,16896.6,521983,1561254
508581,1787477,middle,447648,1,2,71092.2,792961,1501565
255534,2517853,middle,0,1,3,0,121747,1121878
185417,2279137,middle,0,3,2,19675.0,535875,946670
195937,1768177,middle,0,2,1,49564.8,685324,1734457
676537,2984052,middle,328977,1,1,104486.6,959933,1400678
482100,2890506,middle,0,1,1,23958.6,557293,1170743
269617,3039409,middle,66885,2,1,76117.2,818086,1232852
274834,2444064,middle,171354,2,3,0,244637,1102468
576723,2834732,middle,373287,2,1,6331.8,376636,1056293
215902,762498,middle,426552,1,1,10191.55,453831,583239
274600,2346032,middle,150189,3,3,999.702923156,503637,1477088
430186,3433237,middle,184110,1,2,7967.75,409355,864573
379288,777781,middle,80391,3,1,16840.349312,879411,1813805
609249,3604150,middle,62193,3,2,19694.0,535970,801485
341164,1042808,middle,310845,3,3,0,173895,1239824
570096,1826035,middle,327702,1,1,21985.8,547429,1610643
464762,1566781,middle,289665,2,1,44457.4,659787,1306455
299696,1818155,middle,198036,1,1,260.2,255204,1095195
471882,2913944,middle,0,3,1,5574.2,361484,1077498
291608,1573711,middle,0,1,1,50867.8,691839,748418
306929,1655550,middle,0,2,2,8160.0,413200,597530
539787,2350948,middle,3483,3,2,3257.82967607,323164,674692
193497,2209709,middle,197919,2,3,0,239240,1963823
573753,1983846,middle,0,2,3,34459.2,609796,1069581
718325,1304780,middle,175788,1,1,0,189837,1130334
402074,1927760,middle,344733,1,1,988.6,269772,1455867
846372,3670811,middle,0,3,3,46429.2,669646,1165562
322724,2881018,middle,0,3,2,25180.2,563401,711698
420698,1817780,middle,158025,3,2,40236.0,638680,1926391
531944,1891174,middle,0,2,2,62757.8,751289,1331859
194639,1965378,middle,0,1,2,7540.6,400812,1078609
757406,2343380,middle,156999,3,2,1407.4,278148,962832
288838,825256,middle,387471,2,3,64245.6,758728,1865187
362229,1653993,middle,0,1,1,24127.6,558138,927264
785659,883120,middle,249120,3,3,111505.2,995026,1355236
766131,2978701,middle,9747,3,2,61625.8,745629,1565161
689382,2364751,middle,447387,1,2,0,113289,869046
796310,2651387,middle,67215,1,2,4061.45,331229,978034
495693,3005024,middle,161514,3,2,0,178113,1387184
317793,1788493,middle,123585,2,3,29534.4,585172,1670300
704461,2011560,middle,0,2,2,99604.2,935521,1427543
328494,925221,middle,5118,1,1,44899.6,661998,1796521
328502,3659403,middle,0,2,2,0,231935,1517383
562645,2677095,middle,57855,2,2,75292.4,813962,1841350
571229,1856507,middle,0,1,1,10298.15,455963,1127312
230207,2165521,middle,0,3,1,0,191022,1783791
203268,3530685,middle,0,3,1,6068.0,371360,1059837
534525,1328658,middle,255303,1,1,12329.6,496592,1444784
497324,2879950,middle,277497,2,3,80590.0,840450,1113180
290452,2744124,middle,245589,2,1,42623.4,650617,736359
544607,3334204,middle,183927,2,1,10404.65,458093,709555
246630,3377561,middle,305490,2,2,83479.6,854898,502150
827932,3343679,middle,0,2,3,75095.0,812975,869399
648243,1419024,middle,0,2,2,1962.6,289252,1727104
551325,2914151,middle,410001,1,1,8827.5,426550,1398796
423056,3029110,middle,160128,1,3,1551.95,281039,568977
671588,1394518,middle,399423,2,3,0,79869,1785676
215105,3416054,middle,277251,2,1,0,219533,1640896
493627,3037529,middle,0,2,1,8604.0,422080,927707
249091,1787864,middle,286092,3,1,78945.6,832228,495897
324982,2755333,middle,336594,3,1,5747.04040951,684297,1347730
770191,1293160,middle,342459,3,1,112184.8,998424,972405
648632,3010486,middle,0,2,3,0,756134,1751598
265878,1561395,middle,196971,1,1,99935.8,937179,1235514
294984,3492639,middle,47865,1,2,5015.2,350304,1542500
223607,2703434,middle,56598,3,1,900.55,268011,702694
326237,1446626,middle,221874,3,2,43810.4759939,809355,903512
754338,3334112,middle,364101,1,1,104898.2,961991,1423876
566032,2048857,middle,0,3,1,50698.4,690992,1261839
644278,2229838,middle,385491,2,3,0,46046,1493567
215942,2321593,middle,0,1,2,0,229391,1034536
752006,2691666,middle,256368,1,3,38686.8,630934,1695161
447068,861929,middle,248085,3,2,66535.4,770177,1948888
627334,1459883,middle,49107,2,1,0,394855,1937647
410865,2374030,middle,204435,2,1,7553.15,401063,1446960
508958,3566603,middle,407766,2,2,6546.5,380930,1171337
430284,1161626,middle,440709,2,3,44752.269931,959490,1577910
852444,2959101,middle,0,2,3,101070.8,942854,1043126
236210,3695874,middle,0,1,2,1269.33148087,618175,704291
184886,2529380,middle,0,2,1,0,165016,892503
825951,1345422,middle,268527,3,3,91542.8,895214,1013966
552335,2429009,middle,0,2,1,0,881797,1071664
410801,3642669,middle,189708,1,1,0,374207,1636233
577440,1376270,middle,64926,3,3,309.888415633,527606,1184475
671892,3188249,middle,0,1,2,7444.4,398888,486708
644190,1433322,middle,148533,3,2,99398.4,934492,1165352
312972,2652488,middle,321765,3,3,0,118982,1349112
716068,2007950,middle,307371,3,1,31227.4,593637,1354447
269105,2413692,middle,0,2,2,91965.4,897327,1277022
296896,1362955,middle,110322,1,3,98757.8,931289,953480
608681,3517967,middle,390495,1,3,41560.6,645303,928784
294473,828264,middle,0,3,2,89824.2,886621,1900195
511670,1972850,middle,18804,2,2,106507.2,970036,1269809
441512,1767226,middle,0,3,1,0,287089,787438
293841,3005180,middle,239709,2,1,86786.0,871430,757927
817363,2317705,middle,94668,2,1,41661.2,645806,995128
753865,3185489,middle,0,1,3,44816.6,661583,604661
616689,2555202,middle,264987,1,3,0,141605,1873411
713095,1158419,middle,39942,3,1,0,367600,1517889
645286,2836401,middle,0,1,1,8540.6,420812,985257
513779,1539798,middle,0,2,3,0,269570,979347
628571,2610188,middle,0,3,3,8889.95,427799,1810722
305982,3010426,middle,396888,3,3,21884.4,546922,946587
441560,1437797,middle,0,3,2,34210.8,608554,938293
461939,2029426,middle,158181,1,1,65033.2,762666,618107
413064,2754125,middle,0,3,1,104816.6,961583,1430793
763960,2857650,middle,0,3,1,58259.8,728799,1897399
252945,734167,middle,0,2,2,1693.7,283874,1669413
391123,3262795,middle,326634,1,3,14426.4,509632,1054592
183900,2027457,middle,0,3,2,2242.0,294840,1387750
735627,3202105,middle,365868,2,3,2936.2,308724,1811660
288903,1714650,middle,161163,2,1,0,189049,1750603
387707,2445533,middle,304821,2,1,0,98759,578510
200453,892409,middle,0,1,3,72612.2,800561,637844
573120,3034194,middle,418428,2,1,60636.2,740681,1236004
807254,1444217,middle,0,3,3,17507.6,525038,1181268
311866,1254657,middle,413313,2,2,0,182493,1876643
518114,3146208,middle,180498,2,2,5117.1,352342,1209925
476189,1571713,middle,0,1,2,10435.85,458717,481095
654120,1350803,middle,55557,1,3,1004.2,270084,908554
751952,3076244,middle,0,3,3,0,71998,1887499
565106,2391162,middle,203223,2,1,91981.0,897405,907854
297791,2584557,middle,0,3,3,56368.0,719340,1186098
303449,3364222,middle,25644,3,2,0,142149,1864757
581821,3806880,middle,436239,1,3,1862.77697493,483285,1825844
495389,1151252,middle,0,3,1,10710.95,464219,1463818
218908,2277284,middle,310596,3,1,0,74479,592058
737608,2682710,middle,19353,3,2,3629.9,322598,1111254
521308,3353344,middle,199635,2,1,2255.75,295115,800621
583879,2763547,middle,435825,1,2,9245.15,434903,1366752
596419,3502888,middle,309291,2,2,91666.6,895833,1649771
665948,797593,middle,0,2,2,0,358355,1241903
498189,1723768,middle,119958,3,3,0,422297,1905249
718593,2124064,middle,0,3,1,2646.1,302922,1615527
274779,3100708,middle,161286,1,1,0,108124,693197
478212,3700327,middle,0,2,1,0,110342,508624
350045,2593327,middle,90282,2,2,0,426627,1344255
654022,2873043,middle,324786,1,1,0,331232,460825
336023,2742932,middle,0,3,3,0,56162,1458070
251439,2108553,middle,174,2,2,0,120516,1761771
462087,3753134,middle,371868,1,1,0,113980,520132
183567,3607484,middle,0,2,2,65701.8,766009,913531
197557,2688218,middle,0,3,1,0,149613,1397686
572827,1643150,middle,447201,1,3,100925.8,942129,609231
641314,951553,middle,0,3,3,10879.1,467582,1732552
760530,3380628,middle,186051,1,2,0,304264,549974
248609,1513675,middle,331116,3,1,0,80470,625571
495090,1462056,middle,0,1,3,5362.25572973,417152,1155059
424748,3075526,middle,210411,2,2,0,921270,721415
550949,1383946,middle,178494,1,3,94922.2,912111,1563717
363306,2266742,middle,348114,2,2,0,207465,998366
360035,2826704,middle,243489,2,1,35661.0,615805,1144507
608812,2056812,middle,429303,1,1,0,228615,1553565
611828,1634832,middle,102900,2,1,0,161035,1090035
302038,1517557,middle,0,1,2,9918.8,448376,1054024
501515,2083820,middle,226098,2,3,61191.2,743456,821027
769668,2139709,middle,0,1,2,31738.0,596190,686384
350234,1817207,middle,284982,3,2,11053.15,471063,1519822
470837,2861275,middle,448518,3,2,14665.0,510825,1122850
510860,1074130,middle,74169,2,3,0,923041,1589882
395652,1738174,middle,378615,1,1,751.7,265034,1119032
218815,3033565,middle,0,3,2,36363.4,619317,1374284
305652,998436,middle,0,3,1,8550.75,421015,1313398
192335,3472968,middle,0,2,2,45677.4,665887,979770
226634,1841558,middle,0,3,3,60411.8,739559,1096184
385771,1068373,middle,0,2,3,27091.5665985,676290,736191
341810,853448,middle,346239,1,2,46092.2,667961,531521
267389,2277592,middle,264828,2,1,62632.6,750663,1071880
699354,3036368,middle,0,2,2,0,240501,899419
315279,1463191,middle,0,1,3,613.75,262275,1637043
197945,2103914,middle,318405,3,1,35759.8,616299,1909289
650877,2489115,middle,0,1,3,28072.8,577864,790134
799890,2003985,middle,373542,1,3,9571.3,441426,1919993
765549,3292465,middle,322584,3,2,2433.73027196,516716,804716
846514,2838182,middle,54471,2,2,3505.5,320110,1209095
683927,1039340,middle,0,2,3,0,986218,1764473
514563,898756,middle,251730,1,1,0,134405,788337
591653,2614216,middle,0,3,1,11446.6,478932,829597
572530,1137596,middle,166077,1,3,68949.4806184,849872,1912178
643299,2151167,middle,224148,1,3,87066.8,872834,1421811
692650,1540257,middle,344421,3,2,3603.9,322078,1525432
560650,1656214,middle,215163,1,3,96007.2,917536,633218
600219,2510734,middle,0,1,2,0,220326,1501388
335981,1356752,middle,0,2,2,45778.8,666394,1802142
521987,1229348,middle,0,1,3,10026.1799738,630513,1039881
541215,3195241,middle,0,1,1,0,71647,498856
530509,1121980,middle,0,2,2,108127.8,978139,910386
440097,1870231,middle,162720,3,2,1837.85,286757,1327304
599632,2812011,middle,44964,2,2,1779.75,285595,800961
435072,859202,middle,0,3,2,8372.44530964,417947,1684716
418059,2377552,middle,0,2,2,0,107717,922758
478653,1728974,middle,90189,3,3,0,74112,842719
199067,1841873,middle,299454,2,3,61889.0,746945,480790
337843,3292772,middle,322125,2,3,0,139294,754706
710204,1427210,middle,266790,1,1,16553.6,520268,1351853
202031,1340350,middle,0,3,2,0,138770,803232
635222,3099007,middle,0,1,2,29561.8,585309,1552763
214028,2910441,middle,25353,3,2,11358.2,477164,1203599
330262,1908313,middle,0,2,2,97781.0,926405,1293924
589752,2173542,middle,230784,2,1,6663.95,383279,760537
269253,2287431,middle,212745,3,2,86343.4,869217,683354
474211,2798606,middle,12792,1,1,0,955812,724790
430637,3091230,middle,0,2,3,0,530517,1801631
278762,1618120,middle,212586,3,3,46461.6,669808,1449611
607436,1442539,middle,148755,2,2,0,465079,1558721
433198,3172144,middle,362916,3,1,0,130254,1181916
186264,2358249,middle,17397,3,2,66060.2,767801,1323994
571447,2195344,middle,137079,3,2,39617.4,635587,1778112
778511,1875229,middle,96465,1,2,0,182047,1745782
395320,2276058,middle,0,1,2,0,149655,659750
191706,1049123,middle,217974,2,2,0,184386,1431614
265271,2152837,middle,244950,2,2,6613.35,382267,1368706
260219,3094683,middle,0,1,2,99129.0,933145,1964010
377653,3131655,middle,0,2,2,0,410879,1603094
720899,1699299,middle,0,1,2,4126.4,332528,1821914
448639,2172500,middle,338856,3,3,40524.0,640120,1597105
587073,1405202,middle,421788,1,1,88771.2,881356,1422864
244089,1268865,middle,0,2,2,23232.0,553660,950074
809368,3551518,middle,0,3,2,1832.85,286657,889232
595057,1545965,middle,269061,1,3,98242.8,928714,1916870
584416,3089407,middle,0,1,2,2301.1,296022,1087496
444342,1054670,middle,52134,2,3,111897.6,996988,1893426
260527,2228987,middle,240045,1,1,91133.6,893168,1397452
524673,2838677,middle,404268,2,1,39540.0,635200,814748
393265,2872285,middle,0,1,3,59717.2,736086,1568700
293911,1734367,middle,191109,1,2,2098.85,291977,1086419
313204,2618933,middle,30015,1,2,7309.05,396181,1250421
188217,953152,middle,0,1,2,100483.2,939916,1651947
361746,2013477,middle,379425,1,1,0,71523,1352098
445911,2783619,middle,0,1,1,776.25,265525,1277488
622959,2559019,middle,0,1,3,8255.8,415116,1724030
592675,1688049,middle,112407,2,1,0,68976,1413126
594503,2828177,middle,406548,1,2,0,448315,1018067
582622,1836650,middle,0,3,1,10546.5,460930,546298
361048,2125490,middle,0,1,2,0,144785,1849084
537884,1818426,middle,330828,2,3,57429.6,724648,1806320
320842,2169152,middle,78816,3,1,0,143727,1347561
257957,2055905,middle,0,1,2,0,80198,1025350
676862,2138981,middle,430254,2,2,0,223003,1186698
493045,1479395,middle,189342,2,3,82309.6,849048,885922
644389,2035060,middle,0,1,1,45023.2,662616,943598
745405,949294,middle,124245,3,2,0,276499,865043
852217,1011773,middle,0,3,1,3545.45,320909,1616474
578009,1809865,middle,0,1,2,21986.6,547433,1482299
444179,2689053,middle,0,1,3,0,166411,1442923
137176,2915711,middle,0,2,2,85377.6,864388,1339512
432372,934082,middle,30783,1,1,10559.7,461194,1058021
264609,1519947,middle,0,1,2,95985.2,917426,1919070
150228,1537608,middle,30,3,3,0,241411,705487
738461,1750094,middle,0,3,3,96688.8,920944,1734175
285234,1082494,middle,143013,2,2,10617.45,462349,686465
444433,2579049,middle,0,2,1,72448.8,799744,1370147
597371,1091554,middle,0,3,3,0,114304,611683
409310,1934458,middle,0,3,2,103924.6,957123,1141585
523843,1413999,middle,0,3,3,0,188547,1640859
658718,1053758,middle,373461,2,1,12135.25,492705,1449368
700772,3587219,middle,0,1,2,0,100743,1544803
394482,1651484,middle,45423,1,2,69931.0,787155,1013004
450233,2793120,middle,295632,3,3,39063.2,632816,559944
218039,1973308,middle,191064,2,1,0,235923,1723061
291359,2235247,middle,141408,2,2,18172.8,528364,787485
571524,1871163,middle,453,3,2,10551.1954401,733442,1683344
268252,2896424,middle,0,2,1,42176.6,648383,1869538
289569,3131664,middle,0,2,2,0,232312,1225491
274224,1454828,middle,404343,3,2,49263.8,683819,1809204
566640,2847798,middle,200181,1,2,49120.0828698,827571,1819698
676452,1811756,middle,80664,3,1,0,203983,1543295
212402,1146255,middle,283371,2,2,0,179406,641209
331802,1899742,middle,62448,2,3,33700.0,606000,1141650
672915,2612430,middle,0,3,2,10723.2,464464,1502494
200824,1847756,middle,0,2,3,49941.6,687208,1508051
448676,2257267,middle,189696,1,2,1968.35,289367,693635
577686,2563834,middle,81780,2,3,0,54997,1110914
184622,3262732,middle,217884,1,1,64770.4,761352,1491111
631170,2261648,middle,93804,3,2,76888.6,821943,1115593
415065,2993974,middle,0,1,3,65797.6,766488,770491
748471,2034215,middle,284649,1,2,0,965253,1260672
395763,3164295,middle,0,1,2,58493.8,729969,1479583
541318,2394811,middle,0,2,3,2243.89657601,479847,1769080
455126,774440,middle,378867,3,1,0,231634,661231
313825,1414234,middle,173988,3,1,4412.55,338251,1021361
591432,1808459,middle,152898,2,1,0,58442,554224
170316,2073208,middle,0,1,3,7646.50408918,510603,1094378
229042,3286312,middle,332283,2,3,50307.5095409,961426,887563
260972,1494142,middle,54408,1,2,11267.4,475348,817959
400419,1569411,middle,0,2,1,2287.4,295748,1511960
490627,2422492,middle,413961,3,3,5366.1,357322,912920
174448,3433431,middle,0,1,3,649.7,262994,1886053
211187,3073373,middle,378879,2,3,0,152329,1829119
280300,1236641,middle,79185,2,2,0,400183,1850424
240044,2778799,middle,8610,3,2,14891.6257306,803790,1504968
449795,2894298,middle,165315,2,1,75099.4,812997,1798553
361917,2914155,middle,0,2,2,4598.5344747,986642,1670451
291512,905791,middle,0,3,2,0,104459,1418554
833932,2246052,middle,0,2,2,0,752304,529783
663062,827449,middle,0,3,3,2989.0,309780,1928610
301692,2292373,middle,245118,3,2,6063.80337811,508847,1941540
217507,2416206,middle,0,2,3,50051.0,687755,713177
520443,1620813,middle,235599,3,3,10552.4,461048,1858946
887411,3258936,middle,394380,1,3,0,147159,993947
264119,2627725,middle,321000,1,2,0,241290,583184
299731,2317224,middle,259977,2,3,109557.4,985287,1845356
602726,1489461,middle,0,2,3,0,108722,976550
387601,2792052,middle,0,2,3,0,246580,1526872
325059,2361727,middle,279993,2,2,10864.2,467284,565794
551751,3669289,middle,439617,1,2,19017.2,532586,1322393
646930,1990933,middle,33240,3,2,10194.9,453898,1526003
175308,908760,middle,448473,1,2,7891.55,407831,1852291
268130,2561210,middle,220206,2,3,16936.7231572,717316,644656
525381,1173410,middle,0,2,2,8566.3,421326,1763528
306288,3849885,middle,275265,1,1,3956.5,329130,479879
356984,2320851,middle,0,3,1,0,442750,1378864
386981,3075261,middle,0,2,2,100.95,252019,1841354
457995,947458,middle,0,1,1,0,86597,1561822
718159,2851209,middle,376239,1,3,72461.0,799805,1718349
679733,3530968,middle,0,3,2,24373.2,559366,1848899
262782,1806060,middle,6459,1,3,90187.2,888436,1453046
593835,3072863,middle,282957,3,1,98878.8,931894,1964671
637082,3408763,middle,0,3,2,59218.2,733591,953062
546349,1089687,middle,0,1,3,7937.51353523,830013,1989243
571321,3113873,middle,195123,3,2,0,549264,990812
330685,2274861,middle,0,3,2,49130.2,683151,1021397
606352,2354812,middle,193752,2,2,82273.2,848866,1926175
423688,2403285,middle,0,1,2,35498.0,614990,775329
231609,1700382,middle,377685,3,2,522.51567733,516301,1875563
397034,1771491,middle,407283,2,3,14857.8,511789,1941547
658423,1636495,middle,0,2,2,5719.3,364386,1277325
309739,2658766,middle,346530,3,3,106063.6,967818,1669632
244574,2961140,middle,3732,2,3,7143.7,392874,1105793
800584,2984969,middle,0,3,3,1321.7,276434,706712
723920,1201472,middle,0,2,3,0,99724,541795
245725,1652839,middle,238020,2,2,1016.49875955,481446,1170853
282616,3231339,middle,33996,3,1,0,238554,1051269
467943,3779024,middle,372759,2,2,99651.0,935755,699349
202068,1447833,middle,0,2,2,0,203221,1421652
386634,1582754,middle,345939,3,2,12143.5,492870,1242286
426613,2351460,middle,358086,1,3,6808.92273969,693831,1502226
232294,3241112,middle,0,1,1,0,129449,1847554
635739,1959173,middle,417051,1,3,58065.2,727826,1754785
332542,2091254,middle,374901,2,2,0,85239,1522378
591702,1774407,middle,173604,3,1,84249.6,858748,1761869
398738,2075658,middle,0,1,3,4710.75,344215,1992808
648019,1524156,middle,0,2,2,53443.6,704718,621600
523332,3382772,middle,213855,2,1,290.4,255808,1553233
795993,2622652,middle,0,1,1,18939.2,532196,1529962
794328,2258858,middle,1764,3,1,0,117827,1111026
522907,2323837,middle,219375,3,2,83279.8,853899,912436
607303,1117428,middle,0,2,2,10202.85,454057,1118296
314853,1618372,middle,1011,2,2,0,259317,967195
707580,3429870,middle,0,2,3,11663.4,483268,1937365
398817,3152281,middle,280596,2,2,14777.2,511386,1796849
505485,2416976,middle,446370,2,1,105538.2,965191,1976070
716978,1439270,middle,22920,3,2,0,157711,643246
665171,2099384,middle,0,2,1,29628.2,585641,694955
538488,865034,middle,0,3,1,50674.4,690872,813091
411728,1509143,middle,96066,1,3,0,151751,1894247
363134,1926187,middle,386973,3,2,87723.4,876117,812038
595328,1387118,middle,260037,2,2,8901.85,428037,1077210
491210,2649940,middle,0,1,2,4024.16681886,430428,1703669
203034,1330414,middle,0,1,1,48833.8,681669,920814
527619,3024125,middle,0,2,2,17106.6,523033,678764
568984,1918633,middle,262674,3,1,5438.7,358774,907758
480267,2218773,middle,0,1,3,19977.6,537388,1531838
627734,2259886,middle,440892,2,2,109364.4,984322,1564339
263794,1843396,middle,0,3,2,53563.1815847,955181,1922407
463444,1705542,middle,0,1,3,2291.41844927,811326,1076461
577511,2073772,middle,80154,3,3,0,212764,1196171
188732,2636261,middle,0,2,3,4894.25,347885,832568
640237,2063790,middle,406878,1,3,73821.8,806609,1659531
